EnrollmentID,StudentID,CourseID,Semester,Year,Grade,Source
3710,1002,COURSE128,Spring,2021,C,Synthetic
3711,1631,COURSE106,Fall,2019,D,Synthetic
3712,1505,COURSE138,Summer,2023,F,Synthetic
3713,1587,COURSE72,Summer,2020,A,Synthetic
3714,2427,COURSE92,Spring,2020,D,Synthetic
3715,1250,COURSE133,Fall,2022,B,Synthetic
3716,2677,COURSE104,Spring,2021,D,Synthetic
3717,1425,COURSE100,Fall,2021,B,Synthetic
3718,1010,COURSE95,Summer,2020,C,Synthetic
3719,1087,COURSE143,Summer,2019,B,Synthetic
3720,2215,COURSE93,Spring,2021,C,Synthetic
3721,2987,COURSE149,Spring,2022,B,Synthetic
3722,2258,COURSE113,Spring,2019,C,Synthetic
3723,1559,COURSE131,Fall,2021,C,Synthetic
3724,1255,COURSE67,Summer,2020,B,Synthetic
3725,2881,COURSE134,Summer,2020,F,Synthetic
3726,2158,COURSE59,Spring,2023,C,Synthetic
3727,2967,COURSE98,Summer,2020,A,Synthetic
3728,1307,COURSE109,Spring,2022,A,Synthetic
3729,2378,COURSE66,Summer,2024,C,Synthetic
3730,1189,COURSE72,Fall,2023,C,Synthetic
3731,1807,COURSE85,Fall,2023,C,Synthetic
3732,1331,COURSE68,Spring,2024,F,Synthetic
3733,2715,COURSE61,Fall,2024,A,Synthetic
3734,1813,COURSE93,Spring,2021,F,Synthetic
3735,1192,COURSE116,Fall,2020,A,Synthetic
3736,2526,COURSE66,Spring,2020,C,Synthetic
3737,2214,COURSE52,Fall,2022,C,Synthetic
3738,1941,COURSE100,Summer,2021,B,Synthetic
3739,1557,COURSE81,Spring,2022,B,Synthetic
3740,1875,COURSE90,Fall,2022,B,Synthetic
3741,1529,COURSE59,Spring,2020,C,Synthetic
3742,2355,COURSE55,Spring,2022,F,Synthetic
3743,1341,COURSE99,Spring,2020,C,Synthetic
3744,1374,COURSE138,Fall,2023,A,Synthetic
3745,1615,COURSE140,Fall,2020,C,Synthetic
3746,2512,COURSE106,Summer,2023,C,Synthetic
3747,2657,COURSE143,Summer,2022,C,Synthetic
3748,2903,COURSE89,Fall,2021,C,Synthetic
3749,1928,COURSE105,Spring,2021,B,Synthetic
3750,1321,COURSE129,Fall,2024,C,Synthetic
3751,2986,COURSE90,Summer,2023,C,Synthetic
3752,1606,COURSE131,Spring,2021,F,Synthetic
3753,1585,COURSE83,Fall,2023,F,Synthetic
3754,2662,COURSE91,Summer,2023,C,Synthetic
3755,1449,COURSE144,Summer,2020,C,Synthetic
3756,1129,COURSE131,Fall,2019,A,Synthetic
3757,1390,COURSE51,Fall,2020,B,Synthetic
3758,1323,COURSE101,Spring,2023,C,Synthetic
3759,1725,COURSE90,Summer,2023,A,Synthetic
3760,2833,COURSE91,Fall,2020,A,Synthetic
3761,2554,COURSE101,Summer,2022,F,Synthetic
3762,2074,COURSE131,Summer,2020,B,Synthetic
3763,2497,COURSE63,Spring,2024,B,Synthetic
3764,1127,COURSE124,Summer,2023,C,Synthetic
3765,1237,COURSE92,Spring,2021,D,Synthetic
3766,2931,COURSE120,Spring,2020,D,Synthetic
3767,1293,COURSE112,Summer,2022,A,Synthetic
3768,2979,COURSE61,Spring,2022,C,Synthetic
3769,2891,COURSE106,Summer,2020,A,Synthetic
3770,2814,COURSE105,Summer,2022,A,Synthetic
3771,2804,COURSE116,Spring,2021,A,Synthetic
3772,1046,COURSE71,Spring,2020,C,Synthetic
3773,2073,COURSE62,Summer,2022,B,Synthetic
3774,2149,COURSE83,Summer,2021,F,Synthetic
3775,1853,COURSE124,Fall,2020,C,Synthetic
3776,1525,COURSE61,Fall,2020,C,Synthetic
3777,2342,COURSE72,Summer,2020,C,Synthetic
3778,2997,COURSE147,Fall,2020,B,Synthetic
3779,1545,COURSE124,Spring,2022,C,Synthetic
3780,1186,COURSE88,Fall,2024,A,Synthetic
3781,2639,COURSE55,Spring,2021,D,Synthetic
3782,2338,COURSE90,Fall,2023,C,Synthetic
3783,2066,COURSE74,Spring,2021,B,Synthetic
3784,2655,COURSE87,Summer,2020,C,Synthetic
3785,2447,COURSE149,Spring,2024,B,Synthetic
3786,2010,COURSE137,Spring,2021,A,Synthetic
3787,1490,COURSE114,Fall,2020,A,Synthetic
3788,2673,COURSE89,Spring,2023,D,Synthetic
3789,1057,COURSE62,Summer,2024,A,Synthetic
3790,2554,COURSE144,Summer,2021,C,Synthetic
3791,1337,COURSE143,Spring,2024,C,Synthetic
3792,1032,COURSE131,Spring,2022,D,Synthetic
3793,1720,COURSE137,Spring,2019,C,Synthetic
3794,1984,COURSE118,Spring,2023,B,Synthetic
3795,1546,COURSE130,Fall,2020,F,Synthetic
3796,2703,COURSE125,Fall,2021,C,Synthetic
3797,1809,COURSE137,Spring,2024,C,Synthetic
3798,1499,COURSE66,Fall,2019,B,Synthetic
3799,1592,COURSE127,Summer,2022,D,Synthetic
3800,1728,COURSE78,Summer,2021,A,Synthetic
3801,2282,COURSE131,Fall,2021,C,Synthetic
3802,2480,COURSE89,Fall,2022,A,Synthetic
3803,1612,COURSE88,Fall,2019,B,Synthetic
3804,1040,COURSE80,Fall,2021,C,Synthetic
3805,2896,COURSE81,Fall,2024,D,Synthetic
3806,1427,COURSE69,Summer,2022,A,Synthetic
3807,2832,COURSE97,Fall,2020,F,Synthetic
3808,2451,COURSE116,Fall,2022,C,Synthetic
3809,2995,COURSE52,Fall,2019,A,Synthetic
3810,2074,COURSE108,Fall,2023,B,Synthetic
3811,1032,COURSE55,Spring,2024,A,Synthetic
3812,2749,COURSE95,Spring,2019,C,Synthetic
3813,1243,COURSE139,Fall,2019,A,Synthetic
3814,1765,COURSE59,Fall,2022,F,Synthetic
3815,1268,COURSE66,Spring,2023,D,Synthetic
3816,2769,COURSE89,Spring,2023,A,Synthetic
3817,1039,COURSE108,Summer,2023,D,Synthetic
3818,1470,COURSE64,Summer,2023,C,Synthetic
3819,1442,COURSE112,Summer,2022,C,Synthetic
3820,2549,COURSE53,Summer,2023,C,Synthetic
3821,1672,COURSE83,Summer,2021,B,Synthetic
3822,2971,COURSE75,Summer,2022,F,Synthetic
3823,2881,COURSE102,Spring,2019,D,Synthetic
3824,2111,COURSE85,Fall,2019,A,Synthetic
3825,2913,COURSE95,Summer,2022,C,Synthetic
3826,1480,COURSE61,Fall,2022,F,Synthetic
3827,1094,COURSE129,Fall,2020,D,Synthetic
3828,2137,COURSE82,Summer,2019,F,Synthetic
3829,2619,COURSE109,Fall,2022,B,Synthetic
3830,1865,COURSE147,Fall,2023,D,Synthetic
3831,2948,COURSE70,Spring,2019,A,Synthetic
3832,2704,COURSE106,Fall,2024,D,Synthetic
3833,1905,COURSE58,Spring,2019,C,Synthetic
3834,1535,COURSE53,Spring,2023,D,Synthetic
3835,2614,COURSE87,Spring,2019,A,Synthetic
3836,2379,COURSE128,Spring,2019,A,Synthetic
3837,1744,COURSE57,Fall,2022,C,Synthetic
3838,1581,COURSE108,Fall,2021,B,Synthetic
3839,2496,COURSE70,Fall,2023,D,Synthetic
3840,1034,COURSE103,Spring,2020,B,Synthetic
3841,1253,COURSE129,Fall,2023,A,Synthetic
3842,1519,COURSE122,Spring,2020,A,Synthetic
3843,2074,COURSE51,Summer,2024,C,Synthetic
3844,1839,COURSE66,Spring,2019,A,Synthetic
3845,1428,COURSE88,Fall,2022,D,Synthetic
3846,1182,COURSE55,Spring,2020,C,Synthetic
3847,1441,COURSE55,Fall,2022,D,Synthetic
3848,2521,COURSE61,Summer,2024,F,Synthetic
3849,2041,COURSE63,Summer,2021,D,Synthetic
3850,1356,COURSE107,Summer,2020,F,Synthetic
3851,2092,COURSE88,Fall,2020,C,Synthetic
3852,2496,COURSE102,Spring,2019,C,Synthetic
3853,1387,COURSE143,Fall,2022,C,Synthetic
3854,1372,COURSE72,Spring,2023,C,Synthetic
3855,1272,COURSE83,Spring,2019,A,Synthetic
3856,2642,COURSE131,Summer,2023,C,Synthetic
3857,2895,COURSE100,Fall,2019,B,Synthetic
3858,2551,COURSE149,Spring,2022,A,Synthetic
3859,2568,COURSE53,Spring,2024,F,Synthetic
3860,2076,COURSE92,Summer,2021,C,Synthetic
3861,2636,COURSE65,Fall,2022,F,Synthetic
3862,1921,COURSE67,Fall,2024,C,Synthetic
3863,1799,COURSE93,Fall,2023,A,Synthetic
3864,1457,COURSE107,Fall,2024,C,Synthetic
3865,1892,COURSE84,Spring,2019,D,Synthetic
3866,2703,COURSE81,Spring,2023,B,Synthetic
3867,2785,COURSE149,Fall,2020,F,Synthetic
3868,1941,COURSE107,Fall,2023,C,Synthetic
3869,1420,COURSE135,Summer,2020,F,Synthetic
3870,1191,COURSE117,Fall,2023,B,Synthetic
3871,1435,COURSE64,Fall,2024,C,Synthetic
3872,2413,COURSE129,Fall,2019,D,Synthetic
3873,1812,COURSE93,Fall,2020,F,Synthetic
3874,2257,COURSE63,Fall,2022,A,Synthetic
3875,1966,COURSE146,Summer,2019,C,Synthetic
3876,2812,COURSE75,Summer,2022,B,Synthetic
3877,1801,COURSE120,Fall,2019,C,Synthetic
3878,2092,COURSE78,Summer,2023,D,Synthetic
3879,1478,COURSE94,Summer,2022,B,Synthetic
3880,2802,COURSE52,Fall,2023,B,Synthetic
3881,1027,COURSE145,Summer,2022,D,Synthetic
3882,2884,COURSE114,Fall,2021,F,Synthetic
3883,2804,COURSE84,Spring,2022,C,Synthetic
3884,1282,COURSE70,Fall,2019,D,Synthetic
3885,2611,COURSE65,Summer,2022,D,Synthetic
3886,1756,COURSE93,Fall,2024,C,Synthetic
3887,2229,COURSE140,Fall,2022,F,Synthetic
3888,2556,COURSE75,Spring,2022,C,Synthetic
3889,1804,COURSE61,Summer,2022,D,Synthetic
3890,1698,COURSE129,Fall,2020,A,Synthetic
3891,1399,COURSE137,Fall,2024,F,Synthetic
3892,2553,COURSE129,Fall,2023,F,Synthetic
3893,2957,COURSE118,Summer,2023,D,Synthetic
3894,2821,COURSE113,Fall,2019,D,Synthetic
3895,2445,COURSE75,Summer,2024,F,Synthetic
3896,2842,COURSE119,Fall,2021,C,Synthetic
3897,1642,COURSE112,Spring,2023,C,Synthetic
3898,2007,COURSE149,Summer,2020,C,Synthetic
3899,1036,COURSE99,Fall,2019,D,Synthetic
3900,2709,COURSE75,Fall,2023,C,Synthetic
3901,2136,COURSE61,Spring,2023,B,Synthetic
3902,2936,COURSE138,Spring,2019,D,Synthetic
3903,1730,COURSE65,Spring,2024,F,Synthetic
3904,1302,COURSE117,Summer,2023,A,Synthetic
3905,2133,COURSE123,Summer,2024,D,Synthetic
3906,2990,COURSE85,Fall,2020,C,Synthetic
3907,2644,COURSE94,Fall,2020,F,Synthetic
3908,2580,COURSE122,Summer,2023,F,Synthetic
3909,2526,COURSE94,Fall,2022,F,Synthetic
3910,2962,COURSE117,Fall,2020,D,Synthetic
3911,1795,COURSE137,Spring,2019,D,Synthetic
3912,1162,COURSE75,Summer,2023,C,Synthetic
3913,2109,COURSE111,Spring,2022,B,Synthetic
3914,1968,COURSE85,Fall,2021,C,Synthetic
3915,2857,COURSE126,Spring,2020,F,Synthetic
3916,1760,COURSE106,Summer,2019,B,Synthetic
3917,1267,COURSE111,Fall,2022,B,Synthetic
3918,1676,COURSE107,Fall,2020,A,Synthetic
3919,1653,COURSE69,Summer,2022,C,Synthetic
3920,1540,COURSE138,Spring,2023,A,Synthetic
3921,1860,COURSE140,Spring,2022,A,Synthetic
3922,1367,COURSE94,Fall,2019,B,Synthetic
3923,2702,COURSE71,Fall,2024,B,Synthetic
3924,2840,COURSE107,Fall,2019,F,Synthetic
3925,2761,COURSE54,Fall,2019,A,Synthetic
3926,2567,COURSE104,Fall,2020,B,Synthetic
3927,1318,COURSE138,Summer,2021,C,Synthetic
3928,1852,COURSE64,Fall,2022,D,Synthetic
3929,2419,COURSE87,Fall,2021,A,Synthetic
3930,2756,COURSE116,Fall,2024,B,Synthetic
3931,1485,COURSE105,Fall,2019,D,Synthetic
3932,2339,COURSE88,Spring,2019,B,Synthetic
3933,2072,COURSE70,Summer,2020,F,Synthetic
3934,2917,COURSE147,Fall,2019,A,Synthetic
3935,2262,COURSE103,Fall,2023,C,Synthetic
3936,1307,COURSE88,Summer,2022,C,Synthetic
3937,1012,COURSE111,Spring,2024,F,Synthetic
3938,2703,COURSE110,Fall,2022,D,Synthetic
3939,1332,COURSE130,Fall,2023,F,Synthetic
3940,1109,COURSE94,Spring,2019,C,Synthetic
3941,1740,COURSE52,Fall,2022,C,Synthetic
3942,2442,COURSE142,Summer,2024,D,Synthetic
3943,2684,COURSE70,Fall,2021,C,Synthetic
3944,1351,COURSE56,Fall,2019,B,Synthetic
3945,2478,COURSE109,Spring,2020,B,Synthetic
3946,2227,COURSE53,Summer,2024,C,Synthetic
3947,2202,COURSE91,Fall,2022,C,Synthetic
3948,2270,COURSE118,Fall,2023,B,Synthetic
3949,1498,COURSE108,Summer,2020,A,Synthetic
3950,2637,COURSE129,Summer,2020,F,Synthetic
3951,2020,COURSE124,Spring,2020,C,Synthetic
3952,1328,COURSE139,Summer,2019,C,Synthetic
3953,1151,COURSE146,Spring,2020,F,Synthetic
3954,2315,COURSE128,Spring,2020,A,Synthetic
3955,1099,COURSE141,Fall,2020,A,Synthetic
3956,1475,COURSE94,Summer,2023,B,Synthetic
3957,1032,COURSE148,Spring,2023,A,Synthetic
3958,1185,COURSE76,Summer,2021,D,Synthetic
3959,2493,COURSE100,Spring,2023,B,Synthetic
3960,2421,COURSE121,Summer,2022,B,Synthetic
3961,1473,COURSE117,Fall,2024,C,Synthetic
3962,1181,COURSE93,Summer,2020,C,Synthetic
3963,2948,COURSE76,Fall,2020,C,Synthetic
3964,1508,COURSE125,Summer,2019,B,Synthetic
3965,1812,COURSE99,Fall,2021,F,Synthetic
3966,1612,COURSE72,Fall,2023,F,Synthetic
3967,2787,COURSE86,Summer,2020,D,Synthetic
3968,1455,COURSE132,Spring,2023,C,Synthetic
3969,1381,COURSE126,Fall,2021,A,Synthetic
3970,2147,COURSE72,Summer,2020,B,Synthetic
3971,1273,COURSE88,Summer,2021,C,Synthetic
3972,2164,COURSE65,Summer,2019,D,Synthetic
3973,1930,COURSE51,Spring,2023,B,Synthetic
3974,1686,COURSE113,Spring,2020,D,Synthetic
3975,1768,COURSE127,Fall,2021,B,Synthetic
3976,1851,COURSE74,Fall,2021,C,Synthetic
3977,2754,COURSE96,Fall,2021,C,Synthetic
3978,1306,COURSE112,Summer,2020,C,Synthetic
3979,2139,COURSE72,Fall,2019,F,Synthetic
3980,1255,COURSE130,Summer,2023,F,Synthetic
3981,1022,COURSE58,Fall,2023,D,Synthetic
3982,1017,COURSE72,Summer,2019,A,Synthetic
3983,1284,COURSE75,Spring,2022,B,Synthetic
3984,1390,COURSE136,Summer,2021,C,Synthetic
3985,2783,COURSE62,Summer,2024,A,Synthetic
3986,1043,COURSE149,Spring,2024,C,Synthetic
3987,2352,COURSE112,Spring,2020,F,Synthetic
3988,1318,COURSE99,Summer,2020,C,Synthetic
3989,2758,COURSE117,Spring,2023,A,Synthetic
3990,1266,COURSE108,Fall,2024,B,Synthetic
3991,1281,COURSE51,Spring,2021,A,Synthetic
3992,1530,COURSE108,Fall,2019,C,Synthetic
3993,2418,COURSE125,Fall,2020,C,Synthetic
3994,1502,COURSE73,Summer,2020,C,Synthetic
3995,1861,COURSE118,Summer,2024,C,Synthetic
3996,1932,COURSE79,Fall,2021,C,Synthetic
3997,1206,COURSE80,Fall,2024,D,Synthetic
3998,1170,COURSE84,Summer,2022,C,Synthetic
3999,2063,COURSE80,Fall,2022,A,Synthetic
4000,2391,COURSE103,Spring,2024,B,Synthetic
4001,2800,COURSE84,Fall,2020,F,Synthetic
4002,1487,COURSE129,Spring,2021,B,Synthetic
4003,2047,COURSE57,Spring,2023,C,Synthetic
4004,1520,COURSE141,Summer,2023,C,Synthetic
4005,1191,COURSE141,Summer,2020,C,Synthetic
4006,2400,COURSE144,Summer,2021,A,Synthetic
4007,2135,COURSE52,Summer,2024,A,Synthetic
4008,1414,COURSE136,Fall,2020,A,Synthetic
4009,2051,COURSE144,Fall,2020,C,Synthetic
4010,2325,COURSE89,Spring,2024,C,Synthetic
4011,1594,COURSE112,Spring,2019,B,Synthetic
4012,2479,COURSE111,Fall,2020,A,Synthetic
4013,2687,COURSE108,Spring,2019,C,Synthetic
4014,2382,COURSE101,Spring,2023,C,Synthetic
4015,2861,COURSE74,Summer,2020,A,Synthetic
4016,2734,COURSE65,Spring,2019,D,Synthetic
4017,1669,COURSE129,Spring,2019,C,Synthetic
4018,1289,COURSE110,Summer,2023,B,Synthetic
4019,2633,COURSE113,Summer,2022,D,Synthetic
4020,2219,COURSE98,Spring,2019,F,Synthetic
4021,1626,COURSE102,Fall,2023,F,Synthetic
4022,2543,COURSE95,Summer,2023,C,Synthetic
4023,2780,COURSE146,Fall,2021,C,Synthetic
4024,2315,COURSE145,Summer,2021,F,Synthetic
4025,1033,COURSE149,Spring,2024,F,Synthetic
4026,1344,COURSE61,Fall,2022,C,Synthetic
4027,2248,COURSE143,Spring,2023,F,Synthetic
4028,1563,COURSE91,Summer,2022,C,Synthetic
4029,1980,COURSE78,Fall,2023,A,Synthetic
4030,2812,COURSE51,Spring,2022,D,Synthetic
4031,1583,COURSE147,Fall,2020,D,Synthetic
4032,1051,COURSE67,Summer,2023,C,Synthetic
4033,2260,COURSE88,Spring,2020,A,Synthetic
4034,2057,COURSE57,Spring,2024,C,Synthetic
4035,1341,COURSE62,Spring,2021,C,Synthetic
4036,1085,COURSE86,Spring,2020,C,Synthetic
4037,2193,COURSE107,Fall,2021,B,Synthetic
4038,1827,COURSE146,Spring,2020,C,Synthetic
4039,1348,COURSE109,Spring,2023,F,Synthetic
4040,1728,COURSE98,Fall,2021,C,Synthetic
4041,1332,COURSE122,Spring,2024,F,Synthetic
4042,2064,COURSE85,Fall,2023,A,Synthetic
4043,2876,COURSE58,Summer,2021,F,Synthetic
4044,1068,COURSE59,Summer,2020,A,Synthetic
4045,2144,COURSE100,Summer,2021,B,Synthetic
4046,2286,COURSE93,Spring,2020,D,Synthetic
4047,1173,COURSE92,Spring,2019,B,Synthetic
4048,1554,COURSE122,Summer,2019,C,Synthetic
4049,1277,COURSE71,Fall,2020,C,Synthetic
4050,1948,COURSE131,Spring,2022,D,Synthetic
4051,1919,COURSE81,Summer,2020,D,Synthetic
4052,2335,COURSE58,Summer,2019,C,Synthetic
4053,1673,COURSE106,Spring,2024,D,Synthetic
4054,1976,COURSE141,Summer,2022,F,Synthetic
4055,1090,COURSE109,Spring,2022,A,Synthetic
4056,1769,COURSE103,Spring,2020,C,Synthetic
4057,1976,COURSE107,Summer,2024,A,Synthetic
4058,2963,COURSE137,Summer,2020,D,Synthetic
4059,2731,COURSE102,Spring,2023,C,Synthetic
4060,2605,COURSE83,Summer,2024,D,Synthetic
4061,2846,COURSE101,Fall,2022,B,Synthetic
4062,1140,COURSE53,Spring,2024,F,Synthetic
4063,1878,COURSE56,Fall,2020,C,Synthetic
4064,2884,COURSE64,Summer,2024,D,Synthetic
4065,2492,COURSE134,Fall,2019,B,Synthetic
4066,1636,COURSE127,Fall,2023,D,Synthetic
4067,1689,COURSE60,Summer,2019,D,Synthetic
4068,2117,COURSE66,Fall,2024,D,Synthetic
4069,2641,COURSE119,Summer,2021,D,Synthetic
4070,2981,COURSE128,Fall,2020,D,Synthetic
4071,1318,COURSE79,Spring,2022,D,Synthetic
4072,1418,COURSE108,Summer,2023,A,Synthetic
4073,2984,COURSE111,Summer,2022,A,Synthetic
4074,2006,COURSE144,Spring,2022,C,Synthetic
4075,2117,COURSE142,Spring,2023,F,Synthetic
4076,2065,COURSE55,Summer,2021,B,Synthetic
4077,1430,COURSE126,Summer,2024,A,Synthetic
4078,2784,COURSE132,Fall,2024,F,Synthetic
4079,1041,COURSE89,Spring,2023,C,Synthetic
4080,2427,COURSE63,Spring,2024,B,Synthetic
4081,2229,COURSE96,Summer,2024,A,Synthetic
4082,2256,COURSE112,Spring,2019,C,Synthetic
4083,1792,COURSE96,Spring,2021,B,Synthetic
4084,1498,COURSE109,Summer,2021,C,Synthetic
4085,2649,COURSE62,Fall,2019,F,Synthetic
4086,1221,COURSE134,Spring,2019,C,Synthetic
4087,1679,COURSE74,Spring,2022,C,Synthetic
4088,1894,COURSE137,Spring,2021,F,Synthetic
4089,2682,COURSE90,Spring,2019,D,Synthetic
4090,2600,COURSE58,Fall,2021,B,Synthetic
4091,1970,COURSE93,Spring,2022,F,Synthetic
4092,2377,COURSE150,Spring,2019,C,Synthetic
4093,1236,COURSE146,Summer,2020,B,Synthetic
4094,1426,COURSE134,Summer,2021,B,Synthetic
4095,1450,COURSE59,Spring,2023,C,Synthetic
4096,2790,COURSE105,Fall,2021,F,Synthetic
4097,2897,COURSE100,Summer,2024,C,Synthetic
4098,1556,COURSE62,Spring,2021,F,Synthetic
4099,2759,COURSE62,Fall,2019,B,Synthetic
4100,2970,COURSE79,Spring,2021,A,Synthetic
4101,2207,COURSE83,Summer,2022,A,Synthetic
4102,1237,COURSE80,Summer,2024,A,Synthetic
4103,1796,COURSE68,Spring,2020,C,Synthetic
4104,2843,COURSE149,Fall,2022,D,Synthetic
4105,2289,COURSE150,Fall,2019,F,Synthetic
4106,2660,COURSE109,Fall,2019,B,Synthetic
4107,2740,COURSE139,Spring,2021,F,Synthetic
4108,1799,COURSE65,Spring,2020,A,Synthetic
4109,1780,COURSE73,Spring,2021,C,Synthetic
4110,1677,COURSE128,Fall,2023,F,Synthetic
4111,1388,COURSE123,Spring,2019,D,Synthetic
4112,1903,COURSE100,Fall,2019,C,Synthetic
4113,1040,COURSE120,Fall,2022,A,Synthetic
4114,2284,COURSE65,Summer,2019,F,Synthetic
4115,1910,COURSE146,Spring,2021,D,Synthetic
4116,2624,COURSE150,Fall,2022,A,Synthetic
4117,1933,COURSE110,Spring,2023,F,Synthetic
4118,2171,COURSE94,Fall,2020,D,Synthetic
4119,2812,COURSE87,Spring,2021,C,Synthetic
4120,2490,COURSE82,Summer,2020,B,Synthetic
4121,2417,COURSE55,Summer,2019,C,Synthetic
4122,2779,COURSE137,Spring,2021,A,Synthetic
4123,1809,COURSE84,Spring,2019,D,Synthetic
4124,2380,COURSE55,Spring,2024,C,Synthetic
4125,2824,COURSE61,Spring,2022,A,Synthetic
4126,1095,COURSE67,Spring,2022,A,Synthetic
4127,2158,COURSE93,Summer,2019,C,Synthetic
4128,1595,COURSE110,Fall,2021,C,Synthetic
4129,2885,COURSE82,Spring,2024,D,Synthetic
4130,1326,COURSE117,Summer,2019,A,Synthetic
4131,1579,COURSE102,Fall,2021,B,Synthetic
4132,2110,COURSE138,Fall,2024,B,Synthetic
4133,1440,COURSE80,Fall,2022,C,Synthetic
4134,1644,COURSE136,Summer,2020,D,Synthetic
4135,1771,COURSE51,Summer,2019,B,Synthetic
4136,1346,COURSE93,Fall,2022,A,Synthetic
4137,1029,COURSE79,Fall,2020,B,Synthetic
4138,1136,COURSE69,Summer,2022,B,Synthetic
4139,2653,COURSE147,Spring,2021,F,Synthetic
4140,1489,COURSE70,Spring,2021,D,Synthetic
4141,2283,COURSE150,Fall,2021,D,Synthetic
4142,1222,COURSE123,Summer,2022,D,Synthetic
4143,1365,COURSE53,Summer,2024,A,Synthetic
4144,1748,COURSE67,Summer,2023,F,Synthetic
4145,2823,COURSE132,Spring,2023,C,Synthetic
4146,1282,COURSE124,Fall,2024,D,Synthetic
4147,2019,COURSE113,Fall,2021,A,Synthetic
4148,2116,COURSE131,Summer,2021,C,Synthetic
4149,2310,COURSE96,Fall,2023,B,Synthetic
4150,2701,COURSE72,Fall,2019,C,Synthetic
4151,2453,COURSE131,Summer,2022,C,Synthetic
4152,2154,COURSE87,Spring,2019,C,Synthetic
4153,1638,COURSE70,Fall,2020,A,Synthetic
4154,1468,COURSE98,Summer,2019,F,Synthetic
4155,2007,COURSE115,Spring,2021,B,Synthetic
4156,2455,COURSE109,Fall,2024,C,Synthetic
4157,2128,COURSE141,Summer,2020,D,Synthetic
4158,1038,COURSE126,Fall,2024,A,Synthetic
4159,2615,COURSE111,Fall,2023,C,Synthetic
4160,2181,COURSE117,Fall,2024,D,Synthetic
4161,1957,COURSE51,Fall,2020,A,Synthetic
4162,2539,COURSE144,Fall,2022,C,Synthetic
4163,1845,COURSE136,Summer,2024,D,Synthetic
4164,2591,COURSE127,Fall,2021,C,Synthetic
4165,1080,COURSE129,Fall,2021,D,Synthetic
4166,1444,COURSE80,Summer,2023,C,Synthetic
4167,2833,COURSE84,Fall,2019,A,Synthetic
4168,2502,COURSE76,Fall,2019,A,Synthetic
4169,1038,COURSE145,Fall,2023,C,Synthetic
4170,1660,COURSE79,Spring,2021,A,Synthetic
4171,1659,COURSE51,Spring,2022,C,Synthetic
4172,1177,COURSE129,Spring,2022,C,Synthetic
4173,2033,COURSE133,Summer,2020,A,Synthetic
4174,1259,COURSE53,Spring,2020,A,Synthetic
4175,1766,COURSE144,Summer,2023,C,Synthetic
4176,1448,COURSE67,Fall,2022,B,Synthetic
4177,2252,COURSE90,Fall,2019,C,Synthetic
4178,1432,COURSE99,Summer,2022,B,Synthetic
4179,2717,COURSE139,Fall,2022,B,Synthetic
4180,2994,COURSE119,Spring,2023,B,Synthetic
4181,1205,COURSE78,Fall,2021,D,Synthetic
4182,1153,COURSE90,Fall,2020,F,Synthetic
4183,1161,COURSE144,Fall,2019,C,Synthetic
4184,2858,COURSE145,Summer,2024,A,Synthetic
4185,2758,COURSE56,Spring,2020,D,Synthetic
4186,2122,COURSE123,Fall,2024,F,Synthetic
4187,1221,COURSE146,Summer,2020,C,Synthetic
4188,2271,COURSE128,Summer,2019,C,Synthetic
4189,2357,COURSE126,Spring,2022,C,Synthetic
4190,1916,COURSE87,Fall,2024,B,Synthetic
4191,1034,COURSE56,Fall,2023,D,Synthetic
4192,1512,COURSE136,Spring,2021,A,Synthetic
4193,2442,COURSE75,Fall,2021,C,Synthetic
4194,2827,COURSE85,Spring,2022,B,Synthetic
4195,1841,COURSE86,Summer,2022,D,Synthetic
4196,2126,COURSE118,Spring,2021,F,Synthetic
4197,2223,COURSE89,Summer,2021,A,Synthetic
4198,1950,COURSE55,Summer,2022,C,Synthetic
4199,2093,COURSE132,Spring,2021,F,Synthetic
4200,2588,COURSE98,Summer,2020,C,Synthetic
4201,1218,COURSE126,Fall,2022,A,Synthetic
4202,2529,COURSE105,Summer,2023,D,Synthetic
4203,2821,COURSE101,Summer,2023,C,Synthetic
4204,2213,COURSE81,Fall,2024,C,Synthetic
4205,2255,COURSE113,Summer,2024,C,Synthetic
4206,1080,COURSE141,Summer,2024,C,Synthetic
4207,2102,COURSE146,Spring,2019,A,Synthetic
4208,2378,COURSE68,Summer,2021,C,Synthetic
4209,2377,COURSE92,Summer,2020,B,Synthetic
4210,1117,COURSE65,Fall,2023,A,Synthetic
4211,2285,COURSE115,Fall,2021,D,Synthetic
4212,2192,COURSE119,Summer,2019,D,Synthetic
4213,1982,COURSE123,Summer,2019,A,Synthetic
4214,1684,COURSE142,Summer,2020,B,Synthetic
4215,2413,COURSE113,Fall,2023,D,Synthetic
4216,1949,COURSE131,Summer,2023,D,Synthetic
4217,2194,COURSE143,Fall,2023,C,Synthetic
4218,1507,COURSE100,Spring,2024,F,Synthetic
4219,2153,COURSE119,Summer,2022,F,Synthetic
4220,2796,COURSE74,Fall,2024,C,Synthetic
4221,1330,COURSE130,Summer,2021,C,Synthetic
4222,1892,COURSE105,Summer,2022,D,Synthetic
4223,1583,COURSE141,Spring,2020,B,Synthetic
4224,2895,COURSE87,Fall,2020,C,Synthetic
4225,2999,COURSE79,Summer,2024,B,Synthetic
4226,1715,COURSE82,Fall,2023,C,Synthetic
